Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
130 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	68.5	0/50	0/131	5	16/49/65	0.110	0 00:00:08	130MB 	0.9975858995070798
131 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	68.5	6/43	1/132	4	11/48/63	0.124	0 00:00:08	141MB 	0.9995316437569928
132 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	68.5	6/46	2/133	3	21/48/63	0.119	0 00:00:08	45MB 	0.9965419791419553
133 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	68.5	6/58	3/134	4	16/50/64	0.113	0 00:00:08	57MB 	0.9997880192807027
134 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	13	0	2	68.5	4/50	4/135	2	17/50/65	0.117	0 00:00:07	70MB 	0.9965688687478954
135 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	13	0	0	68.5	6/48	5/136	2	23/50/67	0.112	0 00:00:07	82MB 	0.9996499646407722
136 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	13	1	1	68.5	0/50	0/137	3	21/50/66	0.122	0 00:00:07	93MB 	0.9993519592426572
137 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	12	0	1	68.5	6/50	7/138	2	22/49/66	0.123	0 00:00:07	105MB 	0.9981796868361713
138 	    38984	1.0000	1.0000	    38984	1.0000	1.0000	0	0	15	3	0	68.5	0/59	0/139	2	26/48/67	0.113	0 00:00:07	118MB 	0.9976626749006245
139 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	14	1	2	68.5	0/63	0/140	2	26/49/68	0.107	0 00:00:07	129MB 	0.9996758323326481
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
140 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	1	0	68.5	0/61	0/141	5	19/48/69	0.110	0 00:00:07	139MB 	0.9998533259853462
141 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	13	0	2	68.5	7/62	1/142	4	13/47/68	0.116	0 00:00:07	47MB 	0.9996218596720908
142 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	13	0	0	68.5	7/56	2/143	2	24/47/65	0.113	0 00:00:07	58MB 	0.9957883750129676
143 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	12	0	1	68.5	6/63	3/144	3	13/46/65	0.124	0 00:00:07	69MB 	0.9998344007763316
144 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	11	0	1	68.5	8/65	4/145	2	14/46/65	0.112	0 00:00:06	79MB 	0.9997747086373393
145 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	11	0	0	68.5	5/72	5/146	3	20/47/64	0.113	0 00:00:06	89MB 	0.999725916254958
146 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	11	1	1	68.5	0/65	0/147	1	15/46/64	0.116	0 00:00:06	102MB 	0.9998061024000086
147 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	12	1	0	68.5	0/56	0/148	2	10/45/64	0.113	0 00:00:06	112MB 	0.9996906828129717
148 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	11	0	1	68.5	8/64	2/149	3	13/46/65	0.118	0 00:00:06	122MB 	0.9997837013230696
149 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	12	1	0	68.5	0/71	0/150	2	21/47/64	0.097	0 00:00:06	133MB 	0.9994474216093976
