Gen	Fittest  	F0HANN	Perfor	BestPrf  	F0HANN	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
111 	     7504	0.9187	0.9187	     7504	0.9187	0.9187	0	0	5	0	0	48.6	0/28	0/38	0	46/60/73	4.546	0 00:08:08	22MB 	0.7637849879264832
112 	     7815	0.9239	0.9239	     7815	0.9239	0.9239	0	1	5	0	0	48.6	0/28	0/39	2	44/61/73	6.026	0 00:08:07	73MB 	0.7447684895992279
113 	     7815	0.9187	0.9187	     7815	0.9187	0.9187	0	2	7	2	0	50.5	0/20	0/39	1	44/59/73	5.475	0 00:08:01	155MB 	0.6718932867050171
114 	     7815	0.9187	0.9187	     7815	0.9187	0.9187	0	5	6	2	3	50.5	0/14	0/13	0	44/62/74	4.942	0 00:07:50	107MB 	0.6518119646578419
115 	     7815	0.9239	0.9239	     7815	0.9239	0.9239	0	4	6	1	1	50.5	0/16	0/13	1	42/62/74	4.084	0 00:07:33	100MB 	0.6885982751846313
116 	     7815	0.9239	0.9239	     7815	0.9239	0.9239	0	3	5	1	2	50.5	5/13	1/8	2	42/59/73	4.795	0 00:07:23	110MB 	0.7081238590180874
117 	     8086	0.9239	0.9239	     8072	0.9239	0.9239	0	4	6	1	0	50.5	0/16	0/9	1	42/59/71	4.367	0 00:07:10	136MB 	0.6937495243549346
118 	     8174	0.9187	0.9187	     8072	0.9187	0.9187	0	4	5	1	2	50.5	0/14	0/10	0	41/61/70	5.461	0 00:07:08	192MB 	0.6872337886265346
119 	     8232	0.9187	0.9187	     8072	0.9187	0.9187	0	1	6	1	0	51.5	0/13	0/11	2	39/61/70	4.343	0 00:06:55	102MB 	0.7643681728839874
Gen	Fittest  	F0HANN	Perfor	BestPrf  	F0HANN	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
120 	     8275	0.9239	0.9239	     8275	0.9239	0.9239	0	4	6	0	0	51.5	0/13	0/12	2	34/59/70	5.453	0 00:06:53	178MB 	0.7189181756973266
121 	     8275	0.9187	0.9187	     8275	0.9187	0.9187	0	2	7	1	0	51.5	0/21	0/13	1	39/59/71	6.048	0 00:06:55	118MB 	0.7017652647835868
122 	     8275	0.9204	0.9204	     8275	0.9204	0.9204	0	4	6	1	2	51.5	5/12	1/14	3	42/61/71	4.726	0 00:06:45	108MB 	0.67528639609615
123 	     8275	0.9187	0.9187	     8275	0.9187	0.9187	0	0	6	0	0	51.5	5/11	2/15	3	43/60/72	4.292	0 00:06:33	198MB 	0.7522904288768768
124 	     8275	0.9187	0.9187	     8275	0.9187	0.9187	0	1	6	0	0	52.6	4/15	2/16	2	43/58/70	4.114	0 00:06:20	126MB 	0.7536038088798523
125 	     8275	0.9187	0.9187	     8275	0.9187	0.9187	0	0	5	0	1	52.6	5/16	4/17	1	44/57/72	4.597	0 00:06:12	105MB 	0.7665356628748835
126 	     8275	0.9204	0.9204	     8275	0.9204	0.9204	0	2	7	2	0	52.6	0/16	0/18	1	43/59/72	5.278	0 00:06:10	182MB 	0.7319482159614563
127 	     8275	0.9187	0.9187	     8275	0.9187	0.9187	0	4	6	1	2	52.6	0/14	0/19	0	44/58/70	5.149	0 00:06:06	88MB 	0.683522846698761
128 	     8738	0.9299	0.9299	     8738	0.9299	0.9299	0	1	5	0	1	52.6	0/19	0/20	1	44/59/69	4.593	0 00:05:58	27MB 	0.7362184901626743
129 	     8763	0.9460	0.9460	     8763	0.9460	0.9460	0	2	7	2	0	54.7	0/17	0/21	2	38/60/70	4.611	0 00:05:50	56MB 	0.7326385307312012
130 	     8763	0.9460	0.9460	     8763	0.9460	0.9460	0	3	7	0	0	54.7	0/12	0/22	1	44/63/72	5.216	0 00:05:47	122MB 	0.7076786160469055
131 	     8763	0.9467	0.9467	     8763	0.9467	0.9467	0	3	8	1	0	54.7	0/9	0/23	4	38/65/73	4.580	0 00:05:40	79MB 	0.6915603961263385
132 	     8763	0.9451	0.9451	     8763	0.9451	0.9451	0	3	8	0	0	54.7	5/12	1/24	1	42/59/71	5.726	0 00:05:40	65MB 	0.7099693703154722
133 	     8763	0.9460	0.9460	     8763	0.9460	0.9460	0	4	7	1	2	54.7	0/13	0/25	2	38/55/67	5.168	0 00:05:36	60MB 	0.7053814865648746
134 	     8763	0.9460	0.9460	     8763	0.9460	0.9460	0	2	4	0	3	53.6	5/18	1/26	2	41/54/69	5.162	0 00:05:32	88MB 	0.677992545543833
135 	     8763	0.9460	0.9460	     8763	0.9460	0.9460	0	4	4	0	0	53.6	5/21	2/27	2	41/56/69	5.454	0 00:05:30	169MB 	0.6955105292797089
136 	     9133	0.9467	0.9467	     9133	0.9467	0.9467	0	0	5	1	0	53.6	0/18	0/28	2	41/58/69	5.657	0 00:05:29	103MB 	0.6968986678123474
137 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	1	5	0	0	53.6	5/16	1/29	1	43/58/70	5.847	0 00:05:28	125MB 	0.7617198467254639
138 	     9133	0.9467	0.9467	     9133	0.9467	0.9467	0	2	5	0	0	53.6	7/14	2/30	2	43/57/69	4.772	0 00:05:20	155MB 	0.7456964671611785
139 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	1	5	0	0	53.6	6/15	3/31	0	37/55/69	4.222	0 00:05:09	83MB 	0.7773129880428314
Gen	Fittest  	F0HANN	Perfor	BestPrf  	F0HANN	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
140 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	2	6	1	0	54.6	0/17	0/31	0	38/48/67	4.662	0 00:05:02	69MB 	0.7102094101905823
141 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	2	6	0	0	54.6	3/21	1/31	1	38/47/63	5.053	0 00:04:57	78MB 	0.7113822333666743
142 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	2	5	0	1	54.6	4/23	2/31	1	37/51/64	5.585	0 00:04:55	148MB 	0.7159311212599277
143 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	2	5	1	1	54.6	0/14	0/28	0	40/48/64	5.368	0 00:04:52	105MB 	0.6886641079065751
144 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	2	5	0	0	54.6	0/18	0/29	1	40/49/65	4.741	0 00:04:44	130MB 	0.6998152315616608
145 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	3	5	1	1	54.6	0/29	0/29	0	44/50/64	4.083	0 00:04:34	176MB 	0.6934979712963104
146 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	7	7	2	0	56.8	0/18	0/29	3	41/48/63	5.762	0 00:04:33	216MB 	0.6113281858210661
147 	     9133	0.9460	0.9460	     9133	0.9460	0.9460	0	3	4	0	3	56.8	5/26	1/17	2	40/49/64	5.242	0 00:04:29	230MB 	0.7494000074814777
